ID,Ordinal by runoff (prefer pre-dam),LATITUDE,LONGITUDE,RiverName,Country,Ocean,"Area, 10^3 km^2","Area, km^2",Length,Max_Elev,Elev_cat,Climate_T,Climate_R,Climate_S,Climate_Cd,Q_preferPredam (km^3/yr),Q_preferPredam (m^3/s),Q,PreDam_Q,Runoff,Runoff_preferPredam,TSS,PD_TSS,SedYield,SedConc,TDS,PD_TDS,DisYield,DisConc,"Arid Q (m^3/s), prefer predam","Subarid Q (m^3/s), prefer predam","Humid Q (m^3/s), prefer predam","Wet Q (m^3/s), prefer predam",VARIABLES FOR AREA PREDCITION and other metrics,COEFFICIENTS,Predicted  area using M&S2007,Error using M&S2007,,Predicted using this method,Error using this method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,613,43.67607000,10.22360000,Arno,Italy,Ligurian Sea,8.20,8200.00,240,1700,Mountain,Te,H,W,Te-H-W,3.2,101.40404672,1.80,3.20,219.51,390.24,2.2,,0.27,1222.22,1.4,,0.1707317073, 777.78 ,,,101.40404672,,,,8198.6534418555,0.9998357856,,7267.7154819686,0.8863067661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,614,51.02838000,-81.01300000,Moose,Canada,James Bay,110.00,110000.00,550,320,Lowland,SAr,H,S,SAr-H-S,43,1362.6168778,43.00,,390.91,390.91,0.4,,0.00,9.30,5.8,,0.0527272727, 134.88 ,,,1362.6168778,,,,210931.10398063,1.9175554907,,101901.265885713,0.9263751444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,615,-2.02222000,-79.75860000,Taura,Ecuador,Pacific,2.30,2300.00,,,,Tr,H,S,Tr-H-S,0.9,28.51988814,0.90,,391.30,391.30,,,,,,,,,,,28.51988814,,,,1679.2222999644,0.7300966522,,2002.0536004555,0.8704580872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,616,-8.96417000,-78.66075000,Santa,Peru,Pacific,12.00,12000.00,320,>3000,High Mountain,STr,H,S,STr-H-S,4.7,148.93719362,4.70,,391.67,391.67,,,,,,,,,,,148.93719362,,,,13256.4542894636,1.1047045241,,10741.8143018394,0.8951511918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,617,44.52121000,12.29265000,Lamone,Italy,Mediterranean,0.71,710.00,95,910,Upland,Te,H,W,Te-H-W,0.28,8.872854088,0.28,,394.37,394.37,1.3,,1.83,4642.86,,,,,,,8.872854088,,,,390.1688516349,0.5495335939,,611.0736685273,0.8606671388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,618,42.25153000,14.55108000,Sangro,Italy,Mediterranean,1.90,1900.00,90,>200,Lowland,Te,H,W,Te-H-W,0.75,23.76657345,0.75,,394.74,394.74,,,,,,,,,,,23.76657345,,,,1337.0007025082,0.7036845803,,1663.4079623451,0.8754778749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,619,52.28268000,-6.99895000,Barrow,Ireland,Irish Sea,12.00,12000.00,160,490,Lowland,Te,H,W,Te-H-W,4.8,152.10607008,4.80,,400.00,400.00,0.038,,0.00,7.92,,,,,,,152.10607008,,,,13609.9522949854,1.1341626912,,10974.1435542951,0.9145119629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,620,18.68682000,-103.74152000,Coahuayana,Mexico,Pacific,7.50,7500.00,200,4300,High Mountain,Tr,H,S,Tr-H-S,3,95.0662938,1.90,3.00,253.33,400.00,4.6,,0.61,2421.05,,,,,,,95.0662938,,,,7563.2181055577,1.0084290807,,6806.2915270403,0.9075055369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,621,17.78340500,-77.29271500,Minho,Jamaica,Caribbean,0.50,500.00,93,,,Tr,H,S,Tr-H-S,0.2,6.33775292,0.20,,400.00,400.00,,,,,,,,,,,6.33775292,,,,256.207920058,0.5124158401,,434.084596777,0.8681691936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,622,40.98700000,37.93900000,Melet,Turkey,Black Sea,1.00,1000.00,170,>1500,Mountain,Te,H,W,Te-H-W,0.4,12.67550584,0.40,,400.00,400.00,0.27,,0.27,675.00,,,,,,,12.67550584,,,,609.368562906,0.6093685629,,878.0722674661,0.8780722675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,623,3.07610000,99.82431000,Asahan,Indonesia,Mallaca Strait,7.50,7500.00,100,2500,Mountain,Tr,W,S,Tr-W-S,3,95.0662938,3.00,,400.00,400.00,,,,,,,,,,,95.0662938,,,,7563.2181055577,1.0084290807,,6806.2915270403,0.9075055369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,624,15.73300000,-88.21700000,Motagua,Guatemala,Caribbean,15.00,15000.00,400,2000,Mountain,Tr,H,Au,Tr-H-Au,6,190.1325876,6.00,,400.00,400.00,7.5,,0.50,1250.00,,,,,,,190.1325876,,,,17988.4655668931,1.1992310378,,13767.8597180294,0.9178573145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,625,52.96415000,-82.29770000,Attawapiskat,Canada,James Bay,50.00,50000.00,760,>200,Lowland,SAr,H,S,SAr-H-S,20,633.775292,20.00,,400.00,400.00,0.2,,0.00,10.00,0.14,,0.0028, 7.00 ,,,633.775292,,,,81020.0581957566,1.6204011639,,46805.973088324,0.9361194618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,626,54.63436000,16.77228000,Slupa,Poland,Baltic Sea,1.40,1400.00,100,>100,Lowland,SAr,H,S,SAr-H-S,0.56,17.745708176,0.56,,400.00,400.00,0.013,,0.01,23.21,,,,,,,17.745708176,,,,927.9831488333,0.6628451063,,1236.088185797,0.8829201327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,627,19.12191000,-72.75730000,Artibonite,Haiti,Caribbean,7.90,7900.00,240,>1000,Mountain,Tr,H,S,Tr-H-S,3.2,101.40404672,3.20,,405.06,405.06,,,,,,,,,,,101.40404672,,,,8198.6534418555,1.0378042331,,7267.7154819686,0.9199639851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,628,68.20707000,54.20181000,Pechora,Russia,Barents Sea,320.00,320000.00,1800,680,Upland,Ar,H,S,Ar-H-S,130,4119.539398,130.00,,406.25,406.25,4.4,,0.01,33.85,14,,0.04375, 107.69 ,,,4119.539398,,,,840880.432779986,2.6277513524,,313701.578180925,0.9803174318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,629,31.95362000,-80.92260000,Savannah,USA,Atlantic,27.00,27000.00,500,1700,Mountain,Te,H,Sp,Te-H-Sp,11,348.5764106,11.00,,407.41,407.41,1,2.8,0.04,90.91,0.5,,0.0185185185, 45.45 ,,,348.5764106,,,,38374.7812328524,1.4212881938,,25492.6747784873,0.9441731399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,630,61.95019000,160.31881000,Gizhiga,Russia,Sea of Okhotsk,12.00,12000.00,280,1500,Mountain,Ar,H,S,Ar-H-S,4.9,155.27494654,4.90,,408.33,408.33,0.33,,0.03,67.35,,,,,,,155.27494654,,,,13965.2963560736,1.1637746963,,11206.5520281978,0.9338793357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,631,64.66700000,21.23900000,Skellefte,Sweden,Gulf of Bothnia,12.00,12000.00,400,>100,Lowland,SAr,H,S,SAr-H-S,4.9,155.27494654,4.90,,408.33,408.33,0.009,,0.00,1.84,0.08,,0.0066666667, 16.33 ,,,155.27494654,,,,13965.2963560736,1.1637746963,,11206.5520281978,0.9338793357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,632,41.61468000,41.60158000,Chorokhi,Georgia,Black Sea,22.00,22000.00,440,3100,High Mountain,Te,H,S,Te-H-S,9,285.1988814,9.00,,409.09,409.09,8.2,,0.37,911.11,,,,,,,285.1988814,,,,29861.2644090486,1.3573302004,,20789.2658093058,0.9449666277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,633,54.70447000,135.23678000,Uda,Russia,Sea of Okhotsk,61.00,61000.00,460,>1500,Mountain,Ar,H,S,Ar-H-S,25,792.219115,25.00,,409.84,409.84,0.93,,0.02,37.20,0.83,,0.0136065574, 33.20 ,,,792.219115,,,,107085.351623094,1.7554975676,,58721.4909534959,0.9626473927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,634,38.86280000,22.62184000,Sperchios,Greece,Mediterranean,1.80,1800.00,70,2300,Mountain,Te,H,W,Te-H-W,0.74,23.449685804,0.74,,411.11,411.11,1.4,,0.78,1891.89,0.52,,0.2888888889, 702.70 ,,,23.449685804,,,,1314.7546208986,0.7304192338,,1640.8687381269,0.9115937434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,635,70.50229000,-150.51218000,Colville,USA,Arctic,60.00,60000.00,600,>1000,Mountain,Ar,H,S,Ar-H-S,25,792.219115,25.00,,416.67,416.67,6,,0.10,240.00,1.6,,0.0266666667, 64.00 ,,,792.219115,,,,107085.351623094,1.7847558604,,58721.4909534959,0.9786915159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,636,13.39566000,100.06830000,Mae Klong,Thailand,Gulf of Thailand,31.00,31000.00,520,2200,Mountain,Tr,H,S,Tr-H-S,13,411.9539398,13.00,,419.35,419.35,8.1,,0.26,623.08,,,,,,,411.9539398,,,,47286.1816896131,1.5253606997,,30210.1757621749,0.9745217988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,637,-14.37537000,144.15863000,Normanby,Australia,Pacific,14.00,14000.00,260,1150,Mountain,Tr,H,S,Tr-H-S,5.9,186.96371114,5.90,,421.43,421.43,2.7,0.25,0.19,457.63,,,,,,,186.96371114,,,,17614.4898940192,1.2581778496,,13534.672538459,0.9667623242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,638,29.71700000,-84.98300000,Apalachicola,USA,Gulf of Mexico,52.00,52000.00,840,1100,Mountain,Te,H,Sp,Te-H-Sp,22,697.1528212,22.00,,423.08,423.08,0.17,,0.00,7.73,1.1,,0.0211538462, 50.00 ,,,697.1528212,,,,91271.125757562,1.7552139569,,51566.9316827194,0.9916717631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,639,36.06142000,126.86886000,Keum,Korea,Yellow Sea,9.90,9900.00,400,>500,Upland,Te,H,S,Te-H-S,4.2,133.09281132,4.20,,424.24,424.24,2.2,,0.22,523.81,,,,,,,133.09281132,,,,11517.7240510044,1.1634064698,,9581.4169942335,0.9678198984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,640,39.34510000,119.16044000,Luanhe,China,Yellow Sea,54.00,54000.00,880,2300,Mountain,Te,A,S/Au,Te-A-S/Au,23,728.8415858,23.00,,425.93,425.93,23,,0.43,1000.00,1.2,,0.0222222222, 52.17 ,,,728.8415858,,,,96486.1219518266,1.7867800361,,53950.1113161428,0.9990761355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,641,54.41264500,-79.52584400,Roggan,Canada,James Bay,9.60,9600.00,,>100,Lowland,SAr,H,S,SAr-H-S,4.1,129.92393486,4.10,,427.08,427.08,,,,,,,,,,,129.92393486,,,,11175.9609880467,1.1641626029,,9349.6005649609,0.9739167255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,642,22.42232000,87.92337000,Damodar,India,Bay of Bengal,22.00,22000.00,550,600,Upland,Tr,H,S,Tr-H-S,9.4,297.87438724,9.40,,427.27,427.27,28,,1.27,2978.72,1.6,,0.0727272727, 170.21 ,,,297.87438724,,,,31529.339521477,1.4331517964,,21728.689086751,0.9876676858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,643,59.97561800,-77.38705800,Povungnituk,Canada,Hudson Bay,28.00,28000.00,380,>200,Lowland,SAr,H,S,SAr-H-S,12,380.2651752,12.00,,428.57,428.57,,,,,,,,,,,380.2651752,,,,42784.0224802615,1.5280008029,,27849.8151985218,0.9946362571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,644,59.97125000,-69.68083000,Arnaud,Canada,Ungava Bay,49.00,49000.00,380,>200,Lowland,SAr,SA,S,SAr-SA-S,21,665.4640566,21.00,,428.57,428.57,,,,,0.29,,0.0059183673, 13.81 ,,,665.4640566,,,,86115.0731105588,1.7574504716,,49185.5245886204,1.0037862161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,645,25.29482000,-108.54800000,Sinaloa,Mexico,Pacific,13.00,13000.00,400,1800,Mountain,Tr,SA,S,Tr-SA-S,5.6,177.45708176,2.20,5.60,169.23,430.77,,,,,,,,,,,177.45708176,,,,16502.1332643336,1.2693948665,,12835.5034312916,0.9873464178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,646,30.20681000,-89.40150000,Pearl,USA,Gulf of Mexico,23.00,23000.00,780,210,Lowland,STr,H,Sp,STr-H-Sp,10,316.887646,10.00,,434.78,434.78,1.2,,0.05,120.00,0.32,,0.0139130435, 32.00 ,,,316.887646,,,,34064.7382502295,1.4810755761,,23139.0430009069,1.0060453479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,647,41.72368000,12.21171000,Tevere,Italy,Mediterranean,17.00,17000.00,400,2500,Mountain,Te,H,W,Te-H-W,7.4,234.49685804,7.40,,435.29,435.29,0.33,7.5,0.02,44.59,,,,,,,234.49685804,,,,23380.0107159754,1.375294748,,17038.7328028269,1.0022784002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,648,-3.16130000,-79.94136000,Jubones,Ecuador,Pacific,4.10,4100.00,160,3500,High Mountain,Tr,H,S,Tr-H-S,1.8,57.03977628,1.80,,439.02,439.02,,,,,,,,,,,57.03977628,,,,3993.8862135778,0.9741185887,,4049.7814425874,0.9877515714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,649,59.67167400,149.29503600,Tauyo,Russia,Sea of Okhotsk,25.00,25000.00,290,1600,Mountain,SAr,H,S,SAr-H-S,11,348.5764106,11.00,,440.00,440.00,0.48,,0.02,43.64,0.05,,0.002, 4.55 ,,,348.5764106,,,,38374.7812328524,1.5349912493,,25492.6747784873,1.0197069911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,650,13.40377000,-87.81475000,Goascoran,El Salvador,Pacific,2.50,2500.00,120,>500,Upland,Tr,H,Au,Tr-H-Au,1.1,34.85764106,1.10,,440.00,440.00,,,,,0.3,,0.12, 272.73 ,,,34.85764106,,,,2157.9725332372,0.8631890133,,2455.0025861263,0.9820010345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,651,20.96958000,-97.29425000,Tuxpan,Mexico,Gulf of Mexico,5.90,5900.00,160,1200,Mountain,Tr,W,S,Tr-W-S,2.6,82.39078796,2.60,,440.68,440.68,,,,,,,,,,,82.39078796,,,,6324.4351128565,1.0719381547,,5884.9894123819,0.9974558326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,652,40.89244000,-73.91500000,Hudson,USA,Atlantic,34.00,34000.00,490,1600,Mountain,Te,H,Sp,Te-H-Sp,15,475.331469,15.00,,441.18,441.18,0.2,,0.01,13.33,1.3,,0.0382352941, 86.67 ,,,475.331469,,,,56548.2448812795,1.663183673,,34939.6148254524,1.0276357302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,653,38.72971400,-123.49378700,Gualala,USA,Pacific,0.90,900.00,,0.5,Upland,Te,H,W,Te-H-W,0.4,12.67550584,0.40,,444.44,444.44,0.27,,0.30,675.00,,,,,,,12.67550584,,,,609.368562906,0.677076181,,878.0722674661,0.9756358527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,654,39.48640000,-76.02738000,Susquehanna,USA,Chesapeake Bay,71.00,71000.00,710,960,Upland,Te,H,Sp,Te-H-Sp,32,1014.0404672,32.00,,450.70,450.70,1.8,,0.03,56.25,4.3,,0.0605633803, 134.38 ,,,1014.0404672,,,,145794.966056963,2.0534502262,,75467.7441935992,1.0629259746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,655,58.77083000,-70.23510000,Aux Feuilles,Canada,Ungava Bay,42.00,42000.00,480,>200,Lowland,Ar,SA,S,Ar-SA-S,19,602.0865274,19.00,,452.38,452.38,,,,,0.28,,0.0066666667, 14.74 ,,,602.0865274,,,,75988.3575240636,1.8092466077,,44428.3684802939,1.0578182971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,656,-18.93372000,146.32020000,Black,Australia,Pacific,1.10,1100.00,62,<500,Lowland,Tr,H,S,Tr-H-S,0.5,15.8443823,0.50,,454.55,454.55,0.2,,0.18,400.00,,,,,,,15.8443823,,,,805.4110090761,0.7321918264,,1101.6054000892,1.0014594546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,657,59.56337000,-77.32010000,Kogaluc,Canada,Hudson Bay,11.00,11000.00,190,<200,Coastal Plain,Ar,H,S,Ar-H-S,5,158.443823,5.00,,454.55,454.55,,,,,,,,,,,158.443823,,,,14322.4581405871,1.3020416491,,11439.0381327502,1.0399125575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,658,38.32106000,-76.38806000,Patuxent,USA,Chesapeake Bay,2.40,2400.00,180,<100,Coastal Plain,Te,H,Sp,Te-H-Sp,1.1,34.85764106,1.10,,458.33,458.33,0.04,,0.02,36.36,0.85,,0.3541666667, 772.73 ,,,34.85764106,,,,2157.9725332372,0.8991552222,,2455.0025861263,1.0229177442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,659,37.58918900,21.43398900,Alfios,Greece,Ionian Sea,3.70,3700.00,110,2200,Mountain,Te,H,W,Te-H-W,1.7,53.87089982,1.70,,459.46,459.46,3,,0.81,1764.71,,,,,,,53.87089982,,,,3718.4864899223,1.0049963486,,3821.2178934937,1.0327615928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,660,19.91700000,-75.16700000,Guantanamo,Cuba,Caribbean,1.30,1300.00,80,>500,Upland,Tr,H,S,Tr-H-S,0.6,19.01325876,0.60,,461.54,461.54,,,,,,,,,,,19.01325876,,,,1011.5657565028,0.778127505,,1325.8762176541,1.0199047828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,661,-21.30060000,-40.96222000,Itapemirim,Brazil,Atlantic,5.20,5200.00,,>500,Upland,Tr,H,S,Tr-H-S,2.4,76.05303504,2.40,,461.54,461.54,,,,,,,,,,,76.05303504,,,,5722.2800483136,1.1004384708,,5425.187488823,1.0433052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,662,-22.42580000,47.95871000,Mananan Tanana,Madagascar,Indian,6.50,6500.00,,>1000,Mountain,Tr,H,S,Tr-H-S,3,95.0662938,3.00,,461.54,461.54,,,,,,,,,,,95.0662938,,,,7563.2181055577,1.1635720162,,6806.2915270403,1.0471217734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,663,10.91755000,-83.69989000,San Juan,Nicaragua,Caribbean,39.00,39000.00,180,<200,Coastal Plain,Tr,H,C,Tr-H-C,18,570.3977628,18.00,,461.54,461.54,4.9,,0.13,272.22,,,,,,,570.3977628,,,,71022.4561964363,1.8210886204,,42052.8116032388,1.0782772206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,664,44.40172000,12.32399000,Savio,Italy,Mediterranean,0.67,670.00,90,1200,Mountain,Te,H,W,Te-H-W,0.31,9.823517026,0.31,,462.69,462.69,0.92,,1.37,2967.74,,,,,,,9.823517026,,,,443.1055334756,0.6613515425,,677.6735842307,1.0114531108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,665,24.85400000,118.66386000,Jinjiang,China,East China Sea,11.00,11000.00,290,>500,Upland,Te,H,S,Te-H-S,5.1,161.61269946,5.10,,463.64,463.64,2.4,,0.22,470.59,,,,,,,161.61269946,,,,14681.4103107048,1.3346736646,,11671.6003402898,1.0610545764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,666,4.35000000,-7.53300000,Cavally,Liberia,Atlantic,28.00,28000.00,700,>200,Lowland,Tr,W,S,Tr-W-S,13,411.9539398,13.00,,464.29,464.29,5.3,,0.19,407.69,1,,0.0357142857, 76.92 ,,,411.9539398,,,,47286.1816896131,1.6887922032,,30210.1757621749,1.0789348486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,667,43.66465000,7.19803000,Var,France,Ligurian Sea,2.80,2800.00,130,2500,Mountain,Te,H,W,Te-H-W,1.3,41.19539398,1.30,,464.29,464.29,1,,0.36,769.23,,,,,,,41.19539398,,,,2659.0974074529,0.9496776455,,2909.3086648583,1.0390388089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,668,-26.91163000,-48.61709000,Itajai-Ácu,Brazil,Atlantic,15.00,15000.00,300,1000,Mountain,STr,H,Sp,STr-H-Sp,7,221.8213522,7.00,,466.67,466.67,0.76,,0.05,108.57,,,,,,,221.8213522,,,,21811.1018739662,1.4540734583,,16103.0708025633,1.0735380535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,669,-42.96380000,147.38810000,Derwent,Australia,Bass Strait,9.20,9200.00,170,1500,Mountain,Te,H,W,Te-H-W,4.3,136.26168778,4.30,,467.39,467.39,0.11,,0.01,25.58,,,,,,,136.26168778,,,,11861.5276536331,1.2892964841,,9813.3237666405,1.0666656268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,670,62.96200000,17.80700000,Angerman,Sweden,Gulf of Bothnia,32.00,32000.00,440,>500,Upland,SAr,H,S,SAr-H-S,15,475.331469,15.00,,468.75,468.75,0.06,,0.00,4.00,0.95,,0.0296875, 63.33 ,,,475.331469,,,,56548.2448812795,1.7671326525,,34939.6148254524,1.0918629633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,671,33.11700000,-79.26700000,Santee,USA,Atlantic,36.00,36000.00,230,1800,Mountain,Te,H,Sp,Te-H-Sp,17,538.7089982,13.00,17.00,361.11,472.22,0.86,,0.02,66.15,0.88,,0.0244444444, 67.69 ,,,538.7089982,,,,66125.0796153666,1.8368077671,,39679.4144197939,1.1022059561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,672,18.73950000,-95.87426000,Blanco,Mexico,Gulf of Mexico,3.80,3800.00,175,4200,High Mountain,Tr,H,S,Tr-H-S,1.8,57.03977628,1.80,,473.68,473.68,,,,,,,,,,,57.03977628,,,,3993.8862135778,1.0510226878,,4049.7814425874,1.0657319586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,673,5.84005000,-55.89037000,Saramacca,Suriname,Atlantic,16.00,16000.00,400,>200,Lowland,Tr,H,S,Tr-H-S,7.6,240.83461096,7.60,,475.00,475.00,0.2,,0.01,26.32,,,,,,,240.83461096,,,,24172.5265863893,1.5107829116,,17506.8771591613,1.0941798224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,674,38.62709000,125.65332000,Taedong,Korea,Yellow Sea,12.00,12000.00,390,>1000,Mountain,Te,H,S,Te-H-S,5.7,180.62595822,5.70,,475.00,475.00,,,,,,,,,,,180.62595822,,,,16871.3030235514,1.4059419186,,13068.4932793373,1.0890411066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,675,13.74229000,-90.08363000,Paz,El Salvador,Pacific,2.10,2100.00,44,1500,Mountain,Tr,H,Au,Tr-H-Au,1,31.6887646,1.00,,476.19,476.19,,,,,,,,,,,31.6887646,,,,1915.6010049897,0.9121909548,,2228.3424905907,1.0611154717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,676,-32.91779000,-71.54063000,Aconcagua,Chile,Pacific,2.10,2100.00,190,4300,High Mountain,Te,A,W,Te-A-W,1,31.6887646,1.00,,476.19,476.19,0.5,,0.24,,,,,,,,31.6887646,,,,1915.6010049897,0.9121909548,,2228.3424905907,1.0611154717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,677,72.99907000,86.78122000,Pyasina,Russia,Kara Sea,180.00,180000.00,820,>200,Lowland,Ar,H,S,Ar-H-S,86,2725.2337556,86.00,,477.78,477.78,3.4,,0.02,39.53,,,,,,,2725.2337556,,,,501681.539258288,2.7871196625,,206127.276245862,1.1451515347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,678,20.37934000,86.72008000,Mahanadi,India,Bay of Bengal,140.00,140000.00,900,440,Lowland,Tr,H,S,Tr-H-S,67,2123.1472282,67.00,,478.57,478.57,16,61,0.11,238.81,8.1,,0.0578571429, 120.90 ,,,2123.1472282,,,,367196.52249034,2.6228323035,,159932.833229131,1.1423773802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,679,16.41329000,82.02666000,Godavari,India,Bay of Bengal,310.00,310000.00,1400,1600,Mountain,Tr,H,S,Tr-H-S,150,4753.31469,57.00,150.00,183.87,483.87,56,170,0.18,982.46,20,,0.064516129, 350.88 ,,,4753.31469,,,,1005585.79546218,3.2438251467,,362811.934563501,1.1703610792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,680,5.59122000,100.35074000,Muda,Malaysia,Mallaca Strait,7.40,7400.00,,>200,Lowland,Tr,W,S,Tr-W-S,3.6,114.07955256,3.60,,486.49,486.49,0.09,,0.01,25.00,,,,,,,114.07955256,,,,9499.1158033959,1.2836642978,,8191.9533667796,1.1070207252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,681,-2.09457000,-49.37159000,Tocantins,Brazil,Atlantic,760.00,760000.00,2700,1100,Mountain,Tr,H,S,Tr-H-S,370,11724.842902,370.00,,486.84,486.84,75,,0.10,202.70,15,,0.0197368421, 40.54 ,,,11724.842902,,,,3108545.37653255,4.0901912849,,908256.072509484,1.1950737796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
